name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,I love this course! ,By MARY L ,2018-06-05,4.0,5,University,6,2018,Jun-2018,2018-06,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,I loved the course ,By Catalina M V P,2020-08-14,4.0,4,University,8,2020,Aug-2020,2020-08,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Excellent course, very well explained.Dan the opportunity to have a quality learning, even though it is not felt. Sensor about different topics and also contextualize the culture of the country. ",By Helen Q R,2019-11-10,5.0,30,University,11,2019,Nov-2019,2019-11,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"It was a wonderful experience, beyond learning Korean, I was able to learn more about his culture. This was very exciting, in each class you learn vocabulary, grammar, pronunciation, and above all you have fun. Professor Seung Hae Kang, is a great teacher who, together with her team have managed to elaborate teaching material that allows us to learn in a simple way this beautiful language. I recommend this course 100%, learn and enjoy it. ",By Diana S ,2020-03-30,5.0,70,University,3,2020,Mar-2020,2020-03,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"Super content with the course, very didactic and I learned a lot :) 고맙습니다 ",By Juana Y B Y ,2018-11-27,5.0,14,University,11,2018,Nov-2018,2018-11,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"What I Liked Most About The Course Is The Fact That It's The Fact Daily Situations. I KNOW THER IS STILL A LOT FOR ME TO LEARN IN THE LEARN IN THE LEARN IN THE LEARN In the So My Thanks to Yonsei University and Professor Seung Hae Kang for the Content. / What I liked the most in the course is the fact that it does not romanize and use a simple approach with daily situations that facilitate viewing and fixing content. I know that there is still much to learn in the language and practice, but I really feel that this course put an end to my fear of ""being very difficult to learn Korean."" So, my thanks to the Yonsei University and the Seung Hae Kang teacher for the content. ",By Ariel S R R,2020-07-01,5.0,158,University,7,2020,Jul-2020,2020-07,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"This course allowed me to approach the Korean language in a quite attractive way, using concepts that interest me and that they are applicable in daily life. The lessons are accurate, with a very useful support material. The teacher is very clear in the explanatory classes of her. I really think it's one of the best language courses (basic level) I've taken. Thanks a lot. ",By Pía A Q S,2020-03-30,5.0,65,University,3,2020,Mar-2020,2020-03,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"An easy-to-understand course and in turn very complete. With a little effort and dedication day by day, you can be able to learn the basic notions to start understanding, writing and talking Korean. The videos are easy to understand, it is true that at the end of the course the Spanish subtitles do not appear but having knowledge of English can be understood perfectly. ",By Sara R A,2017-07-02,5.0,66,University,7,2017,Jul-2017,2017-07,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"For me, I had no idea anything, this course has helped me a lot. I already feel prepared to face other levels. Very grateful for the employee pedagogy and the resources used. I enjoyed the course a lot. Thanks a lot. ",By Maria E B R,2020-07-14,5.0,41,University,7,2020,Jul-2020,2020-07,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"I found a very well-structured course, with the necessary elements for a first approach to the Korean language. ",By ERICA C C,2020-06-15,5.0,20,University,6,2020,Jun-2020,2020-06,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,It's my first online course and I liked it a lot. Has not become heavy and the contents are very well presented ,By Noelia C T,2020-04-22,5.0,22,University,4,2020,Apr-2020,2020-04,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,Very cool the course! He motivated me to continue studying the Korean language. Thanks! ,By Patricia,2018-12-01,5.0,13,University,12,2018,Dec-2018,2018-12,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,A very complete course and I recommend ,By Andrea L,2018-12-05,5.0,7,University,12,2018,Dec-2018,2018-12,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"What good material; In my case I took it for reviewing my current level and comparing if there was content I did not know. I think it's a good shipment for those who start from scratch, and it is comparable to an early course where you should memorize vocabulary to move forward. The rhythm can be good for some and slow for others but the option to accelerate audio offset that. Very successful technical explanations. In general, I recommend the course for those who want to embarrass a bit of the learning environment of this language, but I must admit that it is worth another course that complement areas of teaching with ""playful"" material. IMHO ",By Aarón A,2020-05-28,5.0,108,University,5,2020,May-2020,2020-05,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"It was a very good course, because although, maybe I do not remember exactly everything I learned, now I have a better auditory handling in Korean, besides that now I have a greater chance of understanding that is what is said, since I can infer some Prayers thanks to this course. I am very grateful for this, because it helps me free of charge to have a higher level in the language, which probably serves me for my studies. Even, it helped me to improve my English, since it is the basics (I speak Spanish), but I could understand the course quite well. Now, thank you very much for your help. ",By Antonellla P,2020-08-17,5.0,104,University,8,2020,Aug-2020,2020-08,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"This course is very complete, I have learned basic things but I am sure that I will be able to maintain a conversation in Korean. You can learn vocabulary, expressions, I recommend this course for all Prince, you start from 0. Thank you very much! Greetings from Mexico, friends. (: This Course Isry Complete, i Have Learned Basic Things But I'm Sure With More Practice I'm LL Be Able to Hold A Conversation In Korean. You Can Learn Vocabulary, Expressions, i Recommend This Course For All Beginners, Your Start Since 0. Thanks to Lot! 고맙습니다! 제 이름 은 안토니오 예요 저 는 22 실 이에요, 멕시코 사람이 에요. ",By Antonio S,2020-07-15,5.0,101,University,7,2020,Jul-2020,2020-07,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"This course has helped me a lot to learn a language as different as the Korean, and a little of its culture, since several Korean expressions are different and show some of its values. For example, the different expressions that exist especially to speak formally and with respect to someone older than you, I found it very interesting. I always felt a lot of curiosity to learn this language, and thanks to this course, now I can read Korean Hangul Scripture and I can understand basic speech expressions in the language, which I will continue to be practiced in order to improve. Thanks a lot. ",By Mariafernanda V S,2020-09-19,5.0,96,University,9,2020,Sep-2020,2020-09,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"I personally liked the dynamics and organization of this course, I learned and acquired a lot of vocabulary, presenting me and acquiring tools to speak for the first time with a Korean, although I could not access the certificate for the cost, it is certainly a great help to learn the Language and take advantage of the time during this quarantine ... I really want to have applied to a scholarship but I did not find out when starting for that, take advantage of and find out before entering this course to get your certificate, thank you and I hope to return here, in a next course. ",By Heydi V,2020-07-20,5.0,91,University,7,2020,Jul-2020,2020-07,en
First Step Korean,Yonsei University,https://www.coursera.org/learn/learn-korean,learn-korean,"I think it's a complete course to learn Basic Korean, it teaches you different aspect of the language that are important in order to communicate with the Koreans. Like greetings, family, places, countries, hour, verbs and some particles, etc. The course is dynamic, creative and easy understanding, has in some case Subtitle in Spanish in case you do not know English, and has practices and notes that accompany it for later, in the end to make a perhable that measures your knowledge learning ",By Albani O,2020-08-16,5.0,78,University,8,2020,Aug-2020,2020-08,en
